Miller Joyce doesn't care about endangered spiders #ironic,irony
"Blasting my eardrums with loud music,drinking, talking shit on social media, gaming and thinking 'wow, young people today are shit.' #irony",irony
What's crazy about betrayal is only a person you trust or believe in can perform that act. #ironic,irony
@chamblahole Tigers going for his 80th win on tour chasing Sneads record of 82 in the same tourney snead won 8 times prior. #ironic #gotiger,irony
Quotes don't change your life. Habits do. #irony,irony
@expo1310 Seen outside every hospital at anytime. Weird to me too! #irony or #oxymoron. Maybe just #moron,irony
I'm sick of people getting upset about things that don't really matter  #TrueButYouShouldntSayIt #irony,irony
When your smartphones auto correct makes you sound like a complete moron. #irony,irony
#Ironic #Marketing",irony
@uspoli #Democrats...put in an awkward position... You mean like they've done to rest of the country for far too long now? #Ironic,irony
Shouldn't  @BedBathBeyond have like the #cleanest most #awesome public restrooms? Not here. #irony #crohnslife,irony
Says the guy parrotting shit he heard in Sunday school #Irony https://t.co/u6b83zE1Xq,irony
@PaulBrownEFC they'll be paraded during the flyby! #irony,irony
Bahaha",irony
Procrastinate is a verb? #procrastination #oxymoron #irony HASHTAG loosing my mind!,irony
#Opinion: No #brand's #campaign needs a #hashtag. Ever. https://t.co/pW2T4OWAjP via @digiday #irony,irony
#Ironic only two men that ever laid hands on me BOTH had my name tattooed on the same arm BOTH #narcissist #sociopaths ODD!,irony
@BDUTT but the real #irony it will going to be the beginning of end #Hurriyat forever and new dynamics. You are blind by your -ve thoughts.,irony
"Filed under ""things that make you go hmm,"" : #LAX selling drones inside the airport. #wtf #drones #ironic http://t.co/49bgZiulYH",irony
@NikitaHayden @BBCNews yeah same here - I was reading a book about Pomo at the time and was still too dense to get it. #irony,irony
#haiku #senryu #poetry #micropoetry #mpy #favplz #lol #irony",irony
Giant chunk of chocolate in my @DairyMilkIn ice cream whilst watching @JasonManford #firstworldproblems #irony ❤️😂,irony
Subway created the 5 dollar ft long anthem 5 years ago and now #JaredFogle is serving for 5 yrs for raping 5 year olds.. #irony,irony
#Irony @BDUTT behaves like muftis on separatists...n we know muftis hv connections with thm..does she too? https://t.co/F1uXNTKWEa,irony
Glad @VerizonWireless is so up to speed in the tech world! #irony,irony
"Urgent message to Luton Town Fans. The away end at HP doesn't have a roof, but don't worry as it looks like a lovely sunny day today #irony",irony
the tube strike is about family life &amp; not working many weekends I work every weekend &amp; the day I have family time they're on strike #ironic,irony
Doing a dissertation has been  one of my least favorite  experiences about a topic I absolutely love.  #cardiffuni #maij #irony,irony
Irony is a ghostwriting job ad stating 'plagiarism will not be tolerated' #writer #writerslife #ironic,irony
ISIS Offers Reward for Killing Al Qaeda Leader #Irony http://t.co/oFXJdMf7lL,irony
#IRONY",irony
#irony",irony
"Vanessa just called @OddreyM the world's most paranoid, overplaying person. HA!!! #irony #BB17",irony
Ive never felt more alive than when watching the first five minutes of #FearTheWalkingDead #ironic,irony
"@realcolinquinn @TheEconomist @GuidoFawkes wow, so when did the truth get in the way of a good story? #Irony",irony
"@VotaryofHoops 4th place. Missed 3rd by 10 pts. ""Guess the year"" got us yet again. #Ironic",irony
#irony is not lost 4 #Greece! @NeinQuarterly did u know #Deutsche #konzulat in #Rhodes is located in the house called 'House of Pain'? #fact,irony
@RealKidPoker typical American - thinking they invented everything! #Troll #Irony,irony
@SW_Trains I'd love to but unfortunately you can't if you live in the South West #ironic,irony
Told daughter I prefer @AmazingPhil to @danisnotonfire cos I'm a Philistine! She said I don't know enough about it to be a Philistine #irony,irony
All is Well painful to watch #irony,irony
Picking up lunch blocking what some would call the fire lane #irony http://t.co/en69SEyTbE,irony
"Plot twist: I don't like the song ""Drones"" that #Muse's last album was called after! #Irony",irony
@kennychesney @fordfield stop serving beer half way thru a concert sponsored by @coronaextrausa #haveanotherbeerindetroit #irony,irony
Karma is a bitch. What say #FailedModiSarkar? #Irony http://t.co/cXGHXJeAc2,irony
@TheLastLeg all the hackers have done is sent contact details for people who want a quickie to the entire world for free #ironic,irony
During the week I don't have time to do anything. On the days I'm free and can do whatever I want I'm bored with nothing to do. #irony,irony
#ironic https://t.co/yBmkO7Qzxy",irony
"Former 2-term Nashville mayor &amp; TN Gov Bredesen supports Barry; out-of-state superPAC supports Fox. Which is the ""Nashville way?"" #ironic",irony
I just caught myself not giving my child my full attention because I was reading a parenting article online. #irony #stepawayfromthephone,irony
"@realcolinquinn @TheEconomist @GuidoFawkes of course they are #irony c'mon, really?",irony
"#MSM coverage but no mention of Trump's all white audience, as they've pointed out at #BernieSanders rallies? #Irony https://t.co/q0Y9uCp31L",irony
@RickyHorseFly @jimgeraghty Every individual is unique... Just like everyone else. #conundrum #irony,irony
"shopping at Dick's Sporting Goods, and the guy checking me out had a boner. #ironic",irony
4. Get dumped for acting like a sadist",irony
My alarm has gone off and the first song I hear 'gonna get no sleep!!!' #Ironic or what!! #NoSleep,irony
Luke Foley wants ban on property developers and agents being councillors http://t.co/kTobpzsH6N",irony
Pete Evans says don't eat chemical laden food but it's OK to have a chemical laden face going by his botoxed duck pouted friend. #sn7 #irony,irony
#Morony is #irony for the ill-equipped. #dwts,irony
In the Apple Store on 5th Avenue... Somehow the wifi seems to work better than anywhere else today with my iPhone #ironic,irony
I do love it when people give me dating advice when they're single also #irony #practicewhatyoupreach #banter #e4singles,irony
@TelegraphWorld outnumbered Train attacker has rights violated by US and Brit imperialists. Just waiting for the litigation to start! #irony,irony
oh the sweet fecking #irony http://t.co/5SihDu5nWB,irony
"And while, @ManUtd (still) dont have their own womens team despite their most successful kit. #ironic https://t.co/WFHCJQv4Zf",irony
Stayed up late doing a skillshare on designing your morning routine. #ironic,irony
Watching the footie with the lads. #irony,irony
Anyone else find it #ironic that this #stockmarket plunge was also #madeinchina?,irony
"People can't be nice to cyclist @mrjamesob, they're too happy. If drivers have to sit in traffic jams, so should they. #Irony",irony
The richest hindu org BAPS is maintained by Patel community in Gujrat. The same community which is fighting for OBC status LoL ! :) #Irony,irony
"Bob Carr: ""Australia has a moral obligation to kill people who we don't otherwise need to kill"" #irony http://t.co/nBKMuk6Vvp",irony
"@jakeranada Ironic. I'm the guy that loves to have fun, and I took the fun out of it. #Ironic",irony
late for YOVASO meeting because mom got a ticket... #ironic,irony
This One Weird Pic DESTROYS Ayn Rand http://t.co/ITNreQnHeb via @dailykos #irony #taxes pay #firefighters #government #fires #community,irony
"A #drug rehabilitation centre with a sign saying ""keep off the grass"" #irony",irony
Just seen a news item about people drinking too much and it's made me want a drink #Ironic,irony
#irony",irony
Trying to ring @EE to get support with the shit service they provide but can't get a signal #ironic #notpayingbill,irony
HaHa How appropriate for today’s market churning…. #irony https://t.co/6QATKEyfhO,irony
"At the data center I was at today... Printed this after new roll was put in, and alarm shut off. #ironic http://t.co/5slDy5Tbgw",irony
@thehill trump slamming someone else for the words they use? #irony,irony
#anti-gov't crank thanks gov't firefighters for saving house...laments loss of #irony collection #mtpol http://t.co/xc3XBvmujK,irony
Haha wow that RT made me laugh😂😂 #irony,irony
#Irony is lost on the #Ignorant https://t.co/WESVfDzWjy,irony
@mitch_moeller you really need to get that fixed you keep losing your contacts every time I tweet you? #Weird #Ironic #Staples,irony
"When a Secular Country talks in terms of Hindu, Muslim, Sikh, its a death of Communal-ism. #Irony",irony
When doctors smoke cigarettes *puff puff page* #ironic,irony
Breaking a nail while opening a bottle of nail polishes has got to be one of the biggest ironies... #GirlProblems #nails #ironic,irony
#LaughingStock",irony
Omg my classes this semester are quite interesting. #toomuchtohandle #ironic #musclesandmath,irony
"Mind the last sentence, frightening indeed #irony  #refugeecrisis @Open_Europe  https://t.co/j3H0rPEitt",irony
Nothing like #irony from the hypocritical  @UKLabour party... @EmilyThornberry  #SharpAsASponge http://t.co/Bxvu7mQRgR,irony
The most fakest person in @WWEToughEnough calls someone else a fraud #irony #ToughEnough,irony
Let's Just Say This Generation has A Lot of Relationship Problems. #Irony,irony
guy at the dispensary just asked me what I wanted to major in and I said criminal justice &amp; he laughed #ironic,irony
Cold called 2day &amp; asked 2vote for #Corbyn Nice that he's interested in my vote for him but won't let us vote for local labour in NI #ironic,irony
@luibans @lovenhicka @RascalTinkie @KristelleTan07 @divine_sevial @coolgranny20 with the approved hand 😒👍 #ironic,irony
@FriedChickenLFC @FutbolMoe Haha bro look at my tweets. #irony,irony
#Ironic #MiamiLyfe",irony
"Jannie Marais didn't want Afrikaans to have a ""lesser place"" than English - https://t.co/zamkQlL13Z #Ironic - #Luister #Openstellies",irony
"#SB350 combats #climate change so ""Chevron, other oil giants are acting as if the end is near."" http://t.co/12DN0PjS9m #irony @DanielMorain",irony
"You sir, are not qualified for that assignment #EpicFail #Irony https://t.co/23y3MhoUfY",irony
@religareonline really nice day to promote this in twitter #irony #blackmonday,irony
But no balls. #irony https://t.co/2cnZk7BpUt,irony
Lol I won't fart in front of my bf but I can pee with the door open around him. #Ironic 😂,irony
@SouthwestAir #ironic our clubs made it to the city you said you were flying us to but never actually did #strandedusinhtx,irony
Drove by the Mesa #mormon temple today going to an appointment. That area has completely gone to crap. Not a safe area. #irony,irony
"#AshleyMadison to hackers ""we are also appealing to you to do the right thing"" #Irony http://t.co/NZxPzOq2y0 by @Eric_Alt via @FastCompany",irony
How ironical is to receive an email confirming you have unsubscribed to a mailing list? #stopthemadness #irony #maillist,irony
I know more about how u think through Twitter #ironic,irony
Can't help but smirk at the reason. Ppl with SUVs are pretty scared of potholes. #delhitraffic #irony https://t.co/2m7hE906GC,irony
That feeling you get when you realize you have four actors/actresess following you out of your 17 total followers. #irony,irony
@uglynigganumba1 inspiring niggas to stay in school #ironic,irony
"Harriet Harman, who proposed to exempt MPs expenses from the Freedom of Information Act, tells us she will weed out 'cheats'. #irony",irony
. @ShekharGupta there r 4 lions in the symbol. https://t.co/xx6LU70A9F The fourth pillar couldn't see the fourth lion @UnSubtleDesi #irony,irony
Did you mention Republic Joe? Oh yes now I can't wait to vote for you! #irony #auspol,irony
@davidplatten @SimonJCOfficial @The_Evil_Barbie Which is weirdly what your last lay said after fucking you. #irony,irony
@cheffernan75 - actually got sick the weekend before school ... #ironic,irony
"""people have no talent..."" Perfect #metaphor 4 the #evolution and #irony of life. http://t.co/w0fYxchKkk @subliminalrdio @Skrillex @diplo",irony
World Looks to China to Calm Market Rout Its Actions Started http://t.co/peSCD0KfCt The #irony of the markets looking for Communist china,irony
@SandoESPN hahaha that huge Publix billboard though... #irony,irony
""" hey can you remove the 'watch your step sign ' from the trolley bus? People seem to be tripping over it. "" #ironic",irony
On FB you can post a pic of your kid and get 100+ likes (if kid is cute) but if you post a dick pic you get reported #Ironic,irony
THERE IS LITERALLY A BLACK FLY IN MY WHITE CHARDONNAY RIGHT NOW. #ironic CC: @Alanis,irony
@DrBiscuits1 @J0k3rR1s35 @Duppi @runamauk @blakesaj71 lol if i disagree with you I am a fascist #irony,irony
First day of my first ever proper diet and I get this account follow me... #irony #healthkick http://t.co/rDfuvXqpbW,irony
"Yeah what a great world we live in,,giving our money to ppl like kylie instead ones in need. #irony http://t.co/hWJQUNMjgh",irony
Just been to the Physio #ironic #NoPainNoGain,irony
"#ShameOnAitchisonAdmin They talk about merit and when someone is actually following the rules, they turn against the one.. #Irony",irony
"Saw my first #Trump2016 shirt in the wild, don't think they are hat w/ #Union stickers was meant to be #ironic #smh #cantffixstupid",irony
The president who Lois Lerner helped re-elect has labeled Derek Jeter a cheater. Wonder if he thought that through. #ItTakesOneToOne #Ironic,irony
@c0ckatiel_pub Oh. Okay. Call me a piece of shit. That's not offensive or could possibly trigger someone; no way. #Irony,irony
Wait...hold up...did the Steelers really sign Michael Vick on National Dog day yesterday? #irony,irony
Jackson was recognized today in front of the school for meeting a 9-week reading goal in 1 week! He got to choose a prize ... a book. #irony,irony
When your drivers Ed teacher is missing because he got in an accident #irony,irony
I wouldn't let her hang a 1D poster in our room last year. This just went up in my room. #irony #fanfor1month http://t.co/20zbzAUZ22,irony
@SeaniMhaighEo  just saw the javelin finals. They chatting about 2 failed Kenyan tests as the longest throw of the year happens #irony,irony
Was it on http://t.co/8bih5Po9Cc? #ironic https://t.co/qGAD3HFjFm,irony
#irony #eBook tilled Don't give your work away for free is avaliable for free on Amazon http://t.co/zZ4vZBZxzv,irony
"Its amazing that a track like this is not on everybodys'playlist and iranu,abasha is... #irony https://t.co/FAYEZ4qniA",irony
Ridicoulus considering my great gandfather escaped from spain to be recived by a nearly broke Chile in 1939 #irony https://t.co/KknMOo1ptP,irony
"Housework while wearing a shirt that says ""I'm 99% sure I'm a #Disney princess"" &lt;-- #irony",irony
#truth #science #ironic could not be said any better https://t.co/qSXJAEcgNO,irony
".@350 @AlexWodak But those plastic boats &amp; synthetic-fiber clothing all made out of fossil fuels are fine, right? #irony meter off-scale",irony
Moved to Vegas to get out of the casino business.  #ironic,irony
"@Cadoret @AndyCavster @Mancman10 @MaxParry18 ""troll""?coming from someone that sends me multiple tweets? #Irony much?",irony
The places were you dispose of your rubbish have now been recycled. #irony #rubbishbins #yarraville… https://t.co/djN1IUdKwo,irony
"@TheDrizzle37 gun control advocates swarm like vultures on the bodies to push agenda, looks like only gun grabbers are using excuses #Irony",irony
"I LOVE how the reaction to this story is ""c'mon, you can't trust a biased organization."" #irony http://t.co/A899YsTIY6",irony
"We, as #Indians pray to the Goddess 4 times a day, yet we ask for a son when it comes to progeny. #irony #feminism http://t.co/uNE7Main4F",irony
"#auspol RuddGillardRudd #Labor Govt couldn't make decision on #SSM in 6 yrs, but agitating against #LNPs Ppl Plebiscite #Irony  #ScaredMuch",irony
I googled to see why #Shockwave #Flash keeps crashing. The site I opened to read uses Shockwave Flash so it crashed :/ #irony,irony
"@bcwilliams92 @TrucksHorsesDog or a coal fired electrical plant. #irony actually creates MORE ""pollution""",irony
"How #ironic is this? #HuffingtonPost, an #online based #news #service, reported that #Billboard, a… https://t.co/3acX0F4mFq",irony
Guys Reaction To News That #ashleymadison Was Mostly Dudes Talking To Dudes. #ironic   #lmao #NumbersNeverL... https://t.co/zi7oIKTed3,irony
The fastest man in the world @usainbolt got run down by a Segway #irony,irony
Just a tad bit ironic the @steelers signed Vick on National Dog Day #irony,irony
Nothing can make you feel impotent quite like your own kids can. #irony,irony
I love a good #paradox. #Irony https://t.co/luVPj50STj,irony
I'm finding it #ironic that a form I am filling in is asking me 5 times in separate locations whether I suffer from #irritability - I do NOW,irony
Me &amp; Banksy. #Banksy #Dismaland #Disney #Flazeda #Irony #Anarchy #Art #research #Journo @ Dismaland -… https://t.co/Tc8e3MOb74,irony
The one day in the past five years we are gonna get hit by a hurricane falls on a day that we are already going to be off school #ironic,irony
 #MenLie #WomenLie #ActionsDont https://t.co/GPWHH5yRxp",irony
@ahsansh @Alee_Khayam",irony
When you forget that you're an immigrant &amp; you run for president so you deport all the immigrants. @realDonaldTrump #Irony #USofImmigrants,irony
"#EricGarner dies for ""alleged"" cigarettes,#SandraBland for ""traffic tickets"" but #SeanPenn roams free for ""attempted murder."" #Police #Irony",irony
"When #epting asked me my ""big"" accomplishment for Jesus, I answered that I had been ""faithful"" to my church and family. #tryit #ironic",irony
@greta That'll help Jeb a whole bunch. #irony,irony
annnnd tomorrow I take the bus! mission year forever. #irony,irony
That's what makes me such a great guy Zambri #irony  https://t.co/IkVolnOTWy,irony
#irony",irony
Reading an @Independent article on @jamieoliver latest food crusade and this is the advert! (@PapaJohns) #irony #sigh http://t.co/YWSHndUtFJ,irony
Sad when u can't punch someone with brass knuckles in the face yet u so desperately want to #irony,irony
Showing at the #scientologycelebritycenter #fifthelement #aliens #irony 👎🏼 https://t.co/aTewkwhAjo,irony
@benshapiro @kesgardner @kris_kinder so they copy the jargon of leftwing journalism and get called racist...yet othet media doesnt? #irony,irony
I'm sure the name is a satire on the state of Indian roads:) # humour #irony http://t.co/BiNAVAIBNl,irony
"The punk moneywald copied is the same punk demonizing Syria, which means he supports Saudi backs terrorists https://t.co/1EW7f1i2HA #irony",irony
#Irony",irony
"""How to give good advice about life if you are in pieces."" #Ironic",irony
@UberFacts @callyjoart they are obviously to blame then! Stop voting for the men if you are unhappy. #ironic,irony
"#Irony &amp; all its glory. http://t.co/bTxadI5MUw ""every mainstream media liberal journalist wants to ask"" Poor #megankelly the #truth will out",irony
Happy Facebook anniversary ash5558 🎉🙌🏼😘 #Facebook #friends #husband #wife #lover #irony #gay #gayuk… https://t.co/ZAvjpnvRWo,irony
"“@HenryOCarroll: @KatieMagnet Don't Laugh: A book called ""Why am I afraid to tell you who I am"" lol #irony or what lol”😂😂😂😂😂😂😂👍brilliant",irony
#Irony at its finest! :) http://t.co/ranO4kL3pb,irony
"Moses freed the Israelites from slavery, then talked to God who told him to write laws allowing slavery. So believable. #Bible #Irony",irony
#irony #AllLivesMatter  https://t.co/axBGx4xMGE",irony
#Irony",irony
@BlogYourWorld Haha :) I'm sure those are send for your personal amusement only! ;)  #Irony,irony
"The more the word ""free"" appears on an ingredient list, the more expensive the product. #food #irony #lessismore",irony
#NationalDogDay Michael Vick is signed to the PITtsburgh Steelers! #irony http://t.co/h9unzEA2Fs,irony
Many bank employees are in debt. #lol #irony,irony
"ITS LIKE RAIN ON YOUR WEDDING DAY, it's a free ride when you've already paid!!!! #ironic #alanismorissette",irony
The electricity is out in the Tesla conference room @Adobe #ironic,irony
@_OnlineGospel_ @Biguncleshirley @ScientiaPercept @hi_hat_truth #irony is that youre trying to prove through passion,irony
@sR0hit I find it quite ironic that the most dangerous thing about weed and cigarettes is getting caught with it. #justsaying #Ironic,irony
🚩I love how the morons are PRETENDING to be outraged over what #ChrissieHynde said... #irony,irony
RT @gabesmail: @DocumentaryCine ...""sternness or severity of manner or attitude."" #irony",irony
@EquestriaLA I need answers on the Equestrian military. ALAS I HAVE DUTY THAT WEEKEND!! #irony,irony
"Indonesia is where your creative work is rejected in local media, offered and accepted in overseas, then highly recieved in Indonesia #irony",irony
dev - are you serious?",irony
"A group of teenagers formed a garage band ""Between the Ryan's"" with songs about books they've read. No one in the band is named Ryan. #Irony",irony
Nicki Minaj thanks her pastor in the same sentence as throwing shade at #Miley. #irony #VMAs,irony
"@CFCLegend_ @TheLadBible if you don't know when he was born, then how do you know it's not his birthday? #irony",irony
@MoragSievwright @MrMalky @shirleyjseaton we won't he will go Justice spokesman or not #irony ⚡️⚡️✊⚡️⚡️,irony
"@POTUS you do realise that the US is the largest polluter per capita in the 1st world, right? #irony",irony
lol at taylor presenting the vanguard award to kanye #irony #VMAs,irony
@mujtabasif I wish I could cos I fear the interviewer gonna blv that I will do that in office as well #irony,irony
@AyishaBaloch @AchaSunno Says a country who dropped nuclear bomb on Japan twice! #Irony,irony
Taylor Swift presenting the award to Kanye West has to be the greatest moment of the evening. #ironic #VMAs2015,irony
"Guy gets on the shuttle in an Alaska shirt and says ""It's cold!"" #irony",irony
MSM spend their lives hangin outta helicopters trying to get the scoop. #WDBJ hit the jackpot and they won't broadcast it. #irony,irony
@neiltyson Is it #ironic that I just retweeted that??,irony
The blue amongst the bleak and gloomy... #TroublesomePeople #ironic #pickaflyeranyflyer #royalmile #sellsellsell http://t.co/jyFDUty0RQ,irony
I really dont understnad people jo angreez banny k chakar may Kutta hi paal lety hain... #irony,irony
Every smoke break is breaking Don #irony @ Jack's Goal Line Stand https://t.co/0YZqaHTaz2,irony
The referee in the Moseley vs Mayorga CALLED THE FIGHT OFF because it was MAKING PEOPLE LAUGH TOO MUCH!! #irony,irony
Healthcare could be a MAJOR public health hazard. #irony",irony
@fifisyms And they say that truth is stranger than fiction... #irony,irony
#LGBT: @GayWeHo @TheAbbeyWeHo don't need Caitlyn Jenner's endorsement ...#WeHo got Cher &amp; Lady Gaga. It's just too bad what she said. #Irony,irony
"Hmmm...Vin's ""big announcement"" is tonight. Coincidentally,NESN and the Red Sox fired Don Orsillo this week. Hmmm... #irony",irony
"@ballsdotie Players and county boards contribute to the problem with appeals when they know they are as ""guilty as sin"". #irony",irony
#irony",irony
"projectjenlifeinprogress's photo https://t.co/oGHPL8SQkr #irony or, in this case, stone cold hilarity",irony
Just got followed by #richkids of Instagram. Think they got the wrong guy. Current situation = #ironic #ttot http://t.co/UVR8cbGGv9,irony
#Irony",irony
Does no one notice the similarities between those students killed and the events that happened last year? #ESDLC3 #irony,irony
#irony https://t.co/XxeB9Oi50K",irony
@chopper_reece and now she's taking about yawning.  #ironic,irony
Y does my cat need me to carry her downstairs at 4am when she has 4 paws to do so #ironic,irony
#irony",irony
Many crying about The Browns losing Charles Johnson to Minnesota are the same people complaining about Pryor keeping a roster spot. #Irony,irony
Some of the folks who consistently exhibit selfishness and bitterness are forever posting religious memes. #irony,irony
#irony #comical",irony
"Admittedly, the stress of planning and prepping to yank Gallbladder Hulk may be the reason he's smashing up a storm lately. #Ironic",irony
"@froggyradio why don't the ""music"" awards have music to play the douche bags off the stage? #ironic",irony
Well That Escalated Quickly #lol #funny #ironic #signs http://t.co/j1bqYyT3WV http://t.co/c9B61V3pxs,irony
#irony",irony
#Irony http://t.co/pLRavCHHjq",irony
"""@ComplexMusic: Amber Rose and Blac Chyna twerked their way to the #VMAs tonight while listening to Future: http://t.co/x5WSqfI9fV""  #irony",irony
"But did yall catch that ""police"" presenter for the best ""hip hop"" video 👀. #irony",irony
"Almost got run over by the car with the ""black lives matter"" bumper sticker. #irony",irony
#irony #entrepreneurStuff",irony
"On vacay in D.C., and it turns out Trump is already taking over the government. #IRONIC http://t.co/5s9uwBVIcu",irony
So in 8th grade I was the kid receiving the homework to copy... Now im the kid sending the homework for other people to copy😂 #Ironic,irony
"@MarkShapiro is abandoning Tito, AFTER Francona saved his job? #ironic Please take The @IndiansGM with you...please. https://t.co/2dCIgHsFBy",irony
"@BenedictEvans @pmarca Love how new #tech outprices everything for #SF locals, and then whines cos no one can afford to piss anywhere #irony",irony
At http://t.co/IdGJoiIkRX -- Most #ironic license plate? #BYU #weed #420 #funny #byu http://t.co/Z8Ecj6Wwyz,irony
How it started was I will die without you but now being around you kills me #ironic,irony
#OliverSacks. #WayneDyer. #WesCraven. Each got way inside our heads. #irony,irony
Oedipus is going to hunt down the killer as if it was his own father.litttle does he know how right he is. #Ironic #TheatreSEU,irony
@jrens12 I was just thinking the same thing. #ironic,irony
Reservation issue. Family drama murder. Some religious festivals. I don't care - I have unlimited internet. #irony http://t.co/sWnQQoeNGR,irony
Without crime the Police and Jails and Criminal Courts wouldn't be needed. So those entities need crime to exist. #irony #perversion,irony
I could have used this photo on my story about flat tires this week #irony #michiganradio http://t.co/JRWSDfev5b,irony
"Yesterday I predicted Chelsea will win league, today Crystal Palace kick their ass. #irony  https://t.co/k6gTkz558E",irony
How many people have crashed trying to recreate toms driving tweets from parks n recs? #ironic,irony
@JonettaMDavis was the misspelling intentional?  lol #irony,irony
@alanis #youareamazing",irony
http://t.co/voE9vrgS5e http://t.co/6sZoz3Y8Mu",irony
"It's a beautiful night to watch ""The  Virgin Suicides"" with the dead. #irony #cinespia #movienight… https://t.co/D8Wp9tgojO",irony
“@beforeitsnews: The Illusion of Choice: 90% of US Media Controlled by 6 Corporations http://t.co/45PsSq6Tcv” I saw this on Twitter. #irony,irony
@SarraRos @_itskaroline  OMG http://t.co/6AmcBzyCgo ! I can't believe you're more bitchy than me ! 😱😵 #irony 😂😂😂,irony
Mmmm businessy stuff #theyaresquare but #werenot #boom #ironic https://t.co/2AuWNv31pe,irony
I got food poisoning from a salad #wholefoods #ironic,irony
LA your irony is exhausting sometimes. #hollywood #crossroadsoftheworld #losangeles #ironic https://t.co/EJwgS4qwp1,irony
Churchill or Robusto or Rothschild? Big decision for @mrswikiwiki in #PalmSprings! #sizematters #irony http://t.co/Ri67Uh6yDw,irony
#Irony",irony
@SenThomasByrne A bully always makes sure 2 obfuscate and even praise their victim so as to create a cover just in case of questions #Ironic,irony
signed integer overflows to negative #irony",irony
"Muddy,  wet but calm &amp;  quite fun takedown at #greenbelt. Headed to #jesusarms for a pint. Hedonism was off.  #irony",irony
The girls that practically beg for dick tend to be the most judgmental #ironic,irony
"Only the veterans will get this. But for young rappers, if you ONLY want to rap. You probably shouldn't be a rapper. #Irony",irony
I don't even know ur name #irony @am8rish,irony
its amazing that someone who made so many movies about people dying has now himself died #irony #WesCraven,irony
Giants mad about a pitch but was cool during that balk last night that would've let us go to bed earlier last night lol #Irony,irony
Guess I'm late to the news. But the #Hartford #Yardgoats? Really? Maybe they hope to sell lots of #ironic shirts. #whatweretheythinking,irony
"This morning, as I blissfully overslept &amp; my wife yelled the hell out to wake me up, I wondered why does #Wife even rhyme with #Life? #Irony",irony
First transfer deadline day that doesn't finish at midnight is the first one that sends me to sleep! #boring #transferdeadlineday #irony,irony
"photo for your next ""wheels for #netapp falling off"" article @Chris_Mellor :) #irony http://t.co/g3ONZBveZs",irony
This day just gets better and better #irony,irony
@Fresh_Sube I guess the same type of funny that comes from a violent group saying the police are violent and dangerous. #irony,irony
@GovMikeHuckabee And yet you seek to become a member of the Washington establishment by running for #POTUS? #Irony or #Hypocrisy? You decide,irony
@SI_PeterKing What about RG3 to St. Louis? #Irony,irony
"opponent said I was mean to tell him he drew well, proceeded to message me after the match and talk about how awesome their deck was #ironic",irony
watching Markets in Turmoil and getting a buy signal on the /ES at the same time #irony,irony
Fed up with #SkyDeadlineDay switch over to BBC1 to watch Flog It followed by Pointless #irony,irony
Sometimes u miss ppl u barely knew more than someone u knew 4 ages!! #Ironic,irony
#Irony",irony
I can just hear the complaints to @talktojoe1850 2moro. It was a fuckin disgrace the language Joe. #recruits - a fuckin disgrace @rte #irony,irony
"Sperm donor anonymity removed as a result of ECHR, fewer humans created as a result. #irony http://t.co/AZHWCWmEYf",irony
OFF-THE-GRID(ish) || 🛀🏼 🛀🏼 🛀🏼 || Repost @joostemajanice || #OTG #Ironic #Whit #BubbleBath #HappyPlace https://t.co/tvTsYUSF5i,irony
"@YoungInvincible Yes, that's right!  How could we have forgotten Labor Day in all our discussion about jobs?! #irony",irony
"Painting blue skies and tsunami oceans #irony #heat @ Edinburgh Gardens, Austin, Texas https://t.co/1ZvsnzzVGy",irony
Such #irony that #conservative #Christians can't see the parallels between there #fundamentalism and #Islamists  https://t.co/MxvDCL688T,irony
"#xfactor #ritaora  Rita to of all people #Cheryl; ""Do you think people don't actually know that they can't sing?"" #IRONY 😂",irony
#ironic #OnlineJobShop #EAST",irony
@1Xtra Kanyes work out plan! #irony,irony
29% of @GOP voters believe @BarackObama was born in US. 40% of GOP voters believe @tedcruz was. @LOLGOP #Murica #FacePalm #Irony @ppppolls,irony
isn't it #ironic don't ya think? #haircutonfleek 💈 http://t.co/hEqqVMtGZG,irony
"Fred Jackson lead the Bills in rushing last couple seasons, they sign Shady McCoy and now he's cut. #irony",irony
I'm someone who believes in collectivism &amp; democratic process yet I'm a homeowner &amp; systems administrator/designer/enforcer… #irony,irony
Hey it's kinda funny that Kyle Kendrick and Shelby Miller almost have the same record... Also kind of sad. Lol. #irony #rockies #braves,irony
The best way to feel better after #legday is to do some more #squats okay then #irony,irony
Take that dick-tionary! You don't know shit #irony #truewordmeamings #words #dictionary #anotherbloodyscienceblog http://t.co/IuPyFECbU6,irony
"On @BBCSport you can see ""No panic signings, says Van Gaal"" and then ""Man Utd set to sign Martial for £36m"" right beside it. #Irony #MUFC",irony
#weddingcraft #wedding #irony #lol http://t.co/qWnxEeRQYc",irony
"@GlassReflection should I tag @adultswim just to be that ""one guy"" who tags someone when they kinda mention the company and/or etc?? #Irony",irony
#CurrentMood #Mood #LilyAllen #LittlestThings #LoveRosie #Music #Indie #Ironic #Tumblr… https://t.co/y7N7npFTHT",irony
-AtLast- http://t.co/JE7QuDibq3",irony
"""Seriously, a show about aliens invading the U.S.? Who watches this crap?"" -me, right after watching #BachelorInParadise #irony #OYOU",irony
"@danatkin5 @JamesShield1 and the Harry money / the cup runs, plus we got more for Curry than was reported at the time #disgrace #irony #sufc",irony
